DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
7,06-01-2019,1214,1418,1345,WN,Southwest Airlines Co.,256,N688SW,124,120,105,33,29,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,5,14,0,N,0,23,0,4,0,6
7,06-01-2019,1812,2010,1935,WN,Southwest Airlines Co.,872,N249WN,118,120,102,35,37,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,4,12,0,N,0,1,0,0,0,34
7,06-01-2019,1740,1936,1855,WN,Southwest Airlines Co.,1071,N358SW,116,120,99,41,45,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,4,13,0,N,0,15,0,0,0,26
7,06-01-2019,2153,2400,2255,WN,Southwest Airlines Co.,2730,N900WN,127,120,104,65,58,OAK,Oakland International Airport,SEA,Seattle-Tacoma International Airport,671,4,19,0,N,0,21,0,7,0,37
7,06-01-2019,1342,1620,1540,WN,Southwest Airlines Co.,125,N210WN,98,100,79,40,42,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,7,12,0,N,0,35,0,0,0,5
7,06-01-2019,2153,25,2310,WN,Southwest Airlines Co.,246,N902WN,92,100,75,75,83,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,3,14,0,N,0,21,0,0,0,54
7,06-01-2019,1153,1439,1300,WN,Southwest Airlines Co.,1678,N239WN,106,105,89,99,98,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,8,9,0,N,0,0,0,94,0,5
7,06-01-2019,1714,1950,1920,WN,Southwest Airlines Co.,2282,N492WN,96,100,77,30,34,OAK,Oakland International Airport,SLC,Salt Lake City International Airport,588,6,13,0,N,0,15,0,0,0,15
7,06-01-2019,1926,2042,2010,WN,Southwest Airlines Co.,80,N260WN,76,80,54,32,36,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,6,16,0,N,0,8,0,0,0,24
7,06-01-2019,2155,2309,2225,WN,Southwest Airlines Co.,83,N241WN,74,80,52,44,50,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,4,18,0,N,0,4,0,0,0,40
7,06-01-2019,1240,1357,1340,WN,Southwest Airlines Co.,1854,N268WN,77,80,65,17,20,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,4,8,0,N,0,2,0,0,0,15
7,06-01-2019,1432,1548,1525,WN,Southwest Airlines Co.,3766,N496WN,76,80,60,23,27,OAK,Oakland International Airport,SNA,John Wayne Airport (Orange County Airport),371,4,12,0,N,0,0,0,0,0,23
7,06-01-2019,1721,1811,1745,WN,Southwest Airlines Co.,1760,N603SW,50,50,38,26,26,OKC,Will Rogers World Airport,DAL,Dallas Love Field,181,5,7,0,N,0,0,0,0,0,26
7,06-01-2019,1253,1420,1405,WN,Southwest Airlines Co.,449,N527SW,87,80,76,15,8,OKC,Will Rogers World Airport,HOU,William P. Hobby Airport,419,4,7,0,N,0,6,0,7,0,2
7,06-01-2019,1617,1746,1720,WN,Southwest Airlines Co.,940,N418WN,89,80,78,26,17,OKC,Will Rogers World Airport,HOU,William P. Hobby Airport,419,3,8,0,N,0,6,0,9,0,11
7,06-01-2019,1909,2033,2000,WN,Southwest Airlines Co.,3665,N523SW,84,80,73,33,29,OKC,Will Rogers World Airport,HOU,William P. Hobby Airport,419,4,7,0,N,0,0,0,4,0,29
7,06-01-2019,1650,1816,1750,WN,Southwest Airlines Co.,303,N641SW,146,145,133,26,25,OKC,Will Rogers World Airport,PHX,Phoenix Sky Harbor International Airport,833,6,7,0,N,0,0,0,1,0,25
7,06-01-2019,1329,1452,1430,WN,Southwest Airlines Co.,877,N733SA,143,145,131,22,24,OKC,Will Rogers World Airport,PHX,Phoenix Sky Harbor International Airport,833,5,7,0,N,0,19,0,0,0,3
7,06-01-2019,1748,1842,1820,WN,Southwest Airlines Co.,484,N499WN,174,180,159,22,28,OMA,Eppley Airfield,LAS,McCarran International Airport,1099,7,8,0,N,0,0,0,0,0,22
7,06-01-2019,1452,1554,1345,WN,Southwest Airlines Co.,3917,N304SW,182,180,170,129,127,OMA,Eppley Airfield,LAS,McCarran International Airport,1099,5,7,0,N,0,127,0,2,0,0
7,06-01-2019,1003,1113,930,WN,Southwest Airlines Co.,671,N683SW,70,80,59,103,113,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,5,6,0,N,0,103,0,0,0,0
7,06-01-2019,1813,1939,1910,WN,Southwest Airlines Co.,3919,N755SA,86,80,67,29,23,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,8,11,0,N,0,14,0,6,0,9
7,06-01-2019,2108,2208,1925,WN,Southwest Airlines Co.,479,N738CB,60,65,51,163,168,OMA,Eppley Airfield,STL,St. Louis International Airport at Lambert Field,342,3,6,0,N,0,0,0,0,0,163
7,06-01-2019,1238,1342,1105,WN,Southwest Airlines Co.,2009,N626SW,64,65,54,157,158,OMA,Eppley Airfield,STL,St. Louis International Airport at Lambert Field,342,4,6,0,N,0,157,0,0,0,0
7,06-01-2019,1450,1551,1520,WN,Southwest Airlines Co.,2111,N499WN,61,65,52,31,35,OMA,Eppley Airfield,STL,St. Louis International Airport at Lambert Field,342,4,5,0,N,0,6,0,0,0,25
7,06-01-2019,1516,1615,1555,WN,Southwest Airlines Co.,239,N615SW,59,60,45,20,21,ONT,Ontario International Airport,LAS,McCarran International Airport,197,5,9,0,N,0,0,0,20,0,0
7,06-01-2019,1817,1915,1715,WN,Southwest Airlines Co.,564,N711HK,58,60,45,120,122,ONT,Ontario International Airport,LAS,McCarran International Airport,197,5,8,0,N,0,11,0,0,0,109
7,06-01-2019,2136,2235,2200,WN,Southwest Airlines Co.,812,N282WN,59,60,41,35,36,ONT,Ontario International Airport,LAS,McCarran International Airport,197,5,13,0,N,0,1,0,0,0,34
7,06-01-2019,1753,1855,1830,WN,Southwest Airlines Co.,1583,N678AA,62,60,39,25,23,ONT,Ontario International Airport,LAS,McCarran International Airport,197,12,11,0,N,0,6,0,2,0,17
7,06-01-2019,1922,2027,1950,WN,Southwest Airlines Co.,3746,N497WN,65,60,46,37,32,ONT,Ontario International Airport,LAS,McCarran International Airport,197,4,15,0,N,0,0,0,5,0,32
7,06-01-2019,1309,1427,1405,WN,Southwest Airlines Co.,403,N312SW,78,75,69,22,19,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,5,0,N,0,8,0,3,0,11
7,06-01-2019,1613,1746,1710,WN,Southwest Airlines Co.,872,N249WN,93,75,71,36,18,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,18,0,N,0,7,0,18,0,11
7,06-01-2019,2042,2204,2145,WN,Southwest Airlines Co.,1075,N601WN,82,75,63,19,12,ONT,Ontario International Airport,OAK,Oakland International Airport,361,11,8,0,N,0,0,0,7,0,12
7,06-01-2019,2257,15,2240,WN,Southwest Airlines Co.,1480,N318SW,78,75,66,95,92,ONT,Ontario International Airport,OAK,Oakland International Airport,361,6,6,0,N,0,4,0,3,0,88
7,06-01-2019,2002,2112,2035,WN,Southwest Airlines Co.,2730,N900WN,70,75,61,37,42,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,5,0,N,0,8,0,0,0,29
7,06-01-2019,1846,2011,1835,WN,Southwest Airlines Co.,3852,N658SW,85,75,71,96,86,ONT,Ontario International Airport,OAK,Oakland International Airport,361,5,9,0,N,0,15,0,10,0,71
7,06-01-2019,1655,1859,1835,WN,Southwest Airlines Co.,84,N647SW,64,70,49,24,30,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,6,9,0,N,0,0,0,0,0,24
7,06-01-2019,1231,1431,1415,WN,Southwest Airlines Co.,217,N642WN,60,70,50,16,26,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,5,5,0,N,0,16,0,0,0,0
7,06-01-2019,1822,2020,1955,WN,Southwest Airlines Co.,780,N288WN,58,70,46,25,37,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,3,9,0,N,0,1,0,0,0,24
7,06-01-2019,1932,2128,2045,WN,Southwest Airlines Co.,835,N708SA,56,65,45,43,52,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,7,4,0,N,0,4,0,0,0,39
7,06-01-2019,1544,1747,1655,WN,Southwest Airlines Co.,1424,N734SA,63,70,49,52,59,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,6,8,0,N,0,9,0,0,0,43
7,06-01-2019,1837,1957,1835,WN,Southwest Airlines Co.,187,N307SW,80,70,65,82,72,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,5,10,0,N,0,14,0,10,0,58
7,06-01-2019,1014,1127,1100,WN,Southwest Airlines Co.,344,N395SW,73,70,62,27,24,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,3,8,0,N,0,7,0,3,0,17
7,06-01-2019,1211,1320,1255,WN,Southwest Airlines Co.,906,N606SW,69,70,59,25,26,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,3,7,0,N,0,10,0,0,0,15
7,06-01-2019,1547,1656,1625,WN,Southwest Airlines Co.,2645,N692SW,69,70,59,31,32,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,4,6,0,N,0,9,0,0,0,22
7,06-01-2019,2116,2231,2200,WN,Southwest Airlines Co.,3691,N204WN,75,70,64,31,26,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,5,6,0,N,0,8,0,5,0,18
7,06-01-2019,2246,3,2250,WN,Southwest Airlines Co.,551,N465WN,77,75,69,73,71,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,3,5,0,N,0,2,0,2,0,69
7,06-01-2019,1717,1829,1730,WN,Southwest Airlines Co.,775,N336SW,72,80,63,59,67,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,5,0,N,0,25,0,0,0,34
7,06-01-2019,1234,1350,1310,WN,Southwest Airlines Co.,876,N237WN,76,75,65,40,39,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,7,0,N,0,17,0,1,0,22
7,06-01-2019,2143,2302,1920,WN,Southwest Airlines Co.,966,N250WN,79,80,65,222,223,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,6,8,0,N,0,0,0,0,0,222
7,06-01-2019,1422,1543,1525,WN,Southwest Airlines Co.,1409,N678AA,81,75,68,18,12,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,9,0,N,0,0,0,6,12,0
7,06-01-2019,1945,2112,2045,WN,Southwest Airlines Co.,1679,N339SW,87,80,74,27,20,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,6,7,0,N,0,5,0,7,0,15
7,06-01-2019,1420,1538,1455,WN,Southwest Airlines Co.,2105,N682SW,78,80,67,43,45,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,7,0,N,0,6,0,0,0,37
7,06-01-2019,2038,2156,2130,WN,Southwest Airlines Co.,2901,N435WN,78,80,66,26,28,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,8,0,N,0,8,0,0,0,18
7,06-01-2019,1751,1845,1810,WN,Southwest Airlines Co.,1320,N238WN,54,50,38,35,31,ORF,Norfolk International Airport,BWI,Baltimore-Washington International Airport,159,5,11,0,N,0,0,0,7,0,28
7,06-01-2019,1229,1501,1445,WN,Southwest Airlines Co.,2363,N453WN,332,335,316,16,19,ORF,Norfolk International Airport,LAS,McCarran International Airport,2155,7,9,0,N,0,5,0,0,0,11
7,06-01-2019,2009,2146,2040,WN,Southwest Airlines Co.,1828,N683SW,97,125,86,66,94,ORF,Norfolk International Airport,MCO,Orlando International Airport,655,4,7,0,N,0,0,0,0,0,66
7,06-01-2019,711,821,750,WN,Southwest Airlines Co.,635,N423WN,130,140,113,31,41,ORF,Norfolk International Airport,MDW,Chicago Midway International Airport,704,4,13,0,N,0,0,31,0,0,0
7,06-01-2019,1714,1824,1805,WN,Southwest Airlines Co.,2729,N783SW,130,135,117,19,24,ORF,Norfolk International Airport,MDW,Chicago Midway International Airport,704,5,8,0,N,0,0,0,0,0,19
7,06-01-2019,1512,1758,1730,WN,Southwest Airlines Co.,820,N653SW,166,155,140,28,17,PBI,Palm Beach International Airport,PHL,Philadelphia International Airport,951,5,21,0,N,0,8,0,11,0,9
7,06-01-2019,1354,1552,1525,WN,Southwest Airlines Co.,2377,N320SW,58,65,50,27,34,PDX,Portland International Airport,BOI,Boise Airport (Boise Air Terminal),344,3,5,0,N,0,3,0,0,0,24
7,06-01-2019,1639,1835,1810,WN,Southwest Airlines Co.,2991,N622SW,56,60,46,25,29,PDX,Portland International Airport,BOI,Boise Airport (Boise Air Terminal),344,3,7,0,N,0,0,0,0,0,25
